lakename,year4,daynum,sampledate,depth,depth_id,doc,DIC_uM,DIC_mg,air_pco2,water_pco2,tpc,tpn
"West Long Lake",1991,220,1991-08-08,0,1,,,0.5,,,,
"West Long Lake",1991,220,1991-08-08,3.2,6,,,1.936,,,,
"West Long Lake",1991,227,1991-08-15,1.5,4,,,0.435,,,,
"West Long Lake",1991,227,1991-08-15,0.85,3,,,0.46,,,,
"West Long Lake",1991,227,1991-08-15,0.35,2,,,0.486,,,,
"West Long Lake",1991,227,1991-08-15,2,5,,,0.543,,,,
"West Long Lake",1991,227,1991-08-15,0,1,,,0.567,,,,
"West Long Lake",1991,227,1991-08-15,3.25,6,,,1.825,,,,
"West Long Lake",1991,232,1991-08-20,"Metalimnion",-2,7.53,,,,,0.94,0.07
"West Long Lake",1991,232,1991-08-20,"Epilimnion",-1,9.15,,,,,0.89,0.06
"West Long Lake",1991,234,1991-08-22,1.5,4,,,0.569,,,,
"West Long Lake",1991,234,1991-08-22,2,5,,,0.581,,,,
"West Long Lake",1991,234,1991-08-22,0.9,3,,,0.622,,,,
"West Long Lake",1991,234,1991-08-22,0,1,,,0.686,,,,
"West Long Lake",1991,234,1991-08-22,0.45,2,,,0.698,,,,
"West Long Lake",1991,234,1991-08-22,3.2,6,,,1.277,,,,
"West Long Lake",1991,241,1991-08-29,0.95,3,,,0.476,,,,
"West Long Lake",1991,241,1991-08-29,0.48,2,,,0.534,,,,
"West Long Lake",1991,241,1991-08-29,1.7,4,,,0.535,,,,
"West Long Lake",1991,241,1991-08-29,2.2,5,,,0.581,,,,
"West Long Lake",1991,241,1991-08-29,0,1,,,0.601,,,,
"West Long Lake",1991,241,1991-08-29,3.3,6,,,1.257,,,,
"West Long Lake",1991,246,1991-09-03,"Metalimnion",-2,6.95,,,,,0.98,0.12
"West Long Lake",1991,246,1991-09-03,"Epilimnion",-1,8.46,,,,,0.5,0.05
"West Long Lake",1992,140,1992-05-19,"Epilimnion",-1,6.91,,,,,0.79,0.09
"West Long Lake",1992,140,1992-05-19,"Metalimnion",-2,7.16,,,,,0.5,0.06
"West Long Lake",1992,140,1992-05-19,0,1,,,0.249,,,,
"West Long Lake",1992,140,1992-05-19,0.6,2,,,0.249,,,,
"West Long Lake",1992,140,1992-05-19,2.2,4,,,0.365,,,,
"West Long Lake",1992,140,1992-05-19,1.3,3,,,0.378,,,,
"West Long Lake",1992,140,1992-05-19,2.8,5,,,0.394,,,,
"West Long Lake",1992,140,1992-05-19,4.25,6,,,0.768,,,,
"West Long Lake",1992,143,1992-05-22,0,1,,,,666.41,328.2,,
"West Long Lake",1992,147,1992-05-26,1.35,3,,,0.257,,,,
"West Long Lake",1992,147,1992-05-26,0.65,2,,,0.27,,,,
"West Long Lake",1992,147,1992-05-26,0,1,,,0.291,,,,
"West Long Lake",1992,147,1992-05-26,2.35,4,,,0.378,,,,
"West Long Lake",1992,147,1992-05-26,3.1,5,,,0.557,,,,
"West Long Lake",1992,147,1992-05-26,4.35,6,,,0.802,,,,
"West Long Lake",1992,150,1992-05-29,0,1,,,,387.32,339.63,,
"West Long Lake",1992,154,1992-06-02,"Metalimnion",-2,7.56,,,,,0.82,0.1
"West Long Lake",1992,154,1992-06-02,"Epilimnion",-1,7.99,,,,,0.48,0.06
"West Long Lake",1992,154,1992-06-02,1.43,3,,,0.278,,,,
"West Long Lake",1992,154,1992-06-02,0.7,2,,,0.285,,,,
"West Long Lake",1992,154,1992-06-02,3.25,5,,,0.31,,,,
"West Long Lake",1992,154,1992-06-02,2.59,4,,,0.311,,,,
"West Long Lake",1992,154,1992-06-02,0,1,,,0.378,,,,
"West Long Lake",1992,154,1992-06-02,4.72,6,,,0.897,,,,
"West Long Lake",1992,157,1992-06-05,0,1,,,,643.45,311.23,,
"West Long Lake",1992,161,1992-06-09,1.4,3,,,0.329,,,,
"West Long Lake",1992,161,1992-06-09,0.7,2,,,0.337,,,,
"West Long Lake",1992,161,1992-06-09,2.5,4,,,0.36,,,,
"West Long Lake",1992,161,1992-06-09,0,1,,,0.385,,,,
"West Long Lake",1992,161,1992-06-09,3.3,5,,,0.479,,,,
"West Long Lake",1992,161,1992-06-09,4.7,6,,,1.734,,,,
"West Long Lake",1992,164,1992-06-12,0,1,,,,503.64,312.78,,
"West Long Lake",1992,168,1992-06-16,"Metalimnion",-2,7.27,,,,,0.46,0.05
"West Long Lake",1992,168,1992-06-16,"Epilimnion",-1,7.75,,,,,0.45,0.06
"West Long Lake",1992,168,1992-06-16,1.53,3,,,0.286,,,,
"West Long Lake",1992,168,1992-06-16,0.74,2,,,0.292,,,,
"West Long Lake",1992,168,1992-06-16,0,1,,,0.302,,,,
"West Long Lake",1992,168,1992-06-16,2.56,4,,,0.34,,,,
"West Long Lake",1992,168,1992-06-16,3.25,5,,,0.494,,,,
"West Long Lake",1992,168,1992-06-16,4.15,6,,,0.787,,,,
"West Long Lake",1992,171,1992-06-19,0,1,,,,500.28,328.36,,
"West Long Lake",1992,175,1992-06-23,0.75,2,,,0.259,,,,
"West Long Lake",1992,175,1992-06-23,0,1,,,0.288,,,,
"West Long Lake",1992,175,1992-06-23,1.5,3,,,0.343,,,,
"West Long Lake",1992,175,1992-06-23,2.8,4,,,0.499,,,,
"West Long Lake",1992,175,1992-06-23,3.6,5,,,0.587,,,,
"West Long Lake",1992,175,1992-06-23,5.1,6,,,1.487,,,,
"West Long Lake",1992,178,1992-06-26,0,1,,,,367.92,310.22,,
"West Long Lake",1992,182,1992-06-30,"Metalimnion",-2,7.72,,,,,0.56,0.06
"West Long Lake",1992,182,1992-06-30,"Epilimnion",-1,7.86,,,,,0.35,0.05
"West Long Lake",1992,182,1992-06-30,2.75,4,,,0.153,,,,
"West Long Lake",1992,182,1992-06-30,0.7,2,,,0.158,,,,
"West Long Lake",1992,182,1992-06-30,0,1,,,0.183,,,,
"West Long Lake",1992,182,1992-06-30,1.6,3,,,0.203,,,,
"West Long Lake",1992,182,1992-06-30,3.6,5,,,0.244,,,,
"West Long Lake",1992,182,1992-06-30,4.9,6,,,1.784,,,,
"West Long Lake",1992,185,1992-07-03,0,1,,,,615.97,308.79,,
"West Long Lake",1992,189,1992-07-07,0.65,2,,,0.176,,,,
"West Long Lake",1992,189,1992-07-07,1.25,3,,,0.187,,,,
"West Long Lake",1992,189,1992-07-07,2.3,4,,,0.189,,,,
"West Long Lake",1992,189,1992-07-07,0,1,,,0.22,,,,
"West Long Lake",1992,189,1992-07-07,3.2,5,,,0.435,,,,
"West Long Lake",1992,189,1992-07-07,4.9,6,,,1.452,,,,
"West Long Lake",1992,192,1992-07-10,0,1,,,,223.45,290.94,,
"West Long Lake",1992,196,1992-07-14,"Metalimnion",-2,7.56,,,,,0.47,0.06
"West Long Lake",1992,196,1992-07-14,"Epilimnion",-1,8.18,,,,,0.51,0.07
"West Long Lake",1992,196,1992-07-14,3.6,5,,,0.206,,,,
"West Long Lake",1992,196,1992-07-14,0.8,2,,,0.222,,,,
"West Long Lake",1992,196,1992-07-14,1.6,3,,,0.237,,,,
"West Long Lake",1992,196,1992-07-14,2.8,4,,,0.243,,,,
"West Long Lake",1992,196,1992-07-14,0,1,,,0.281,,,,
"West Long Lake",1992,196,1992-07-14,4.9,6,,,1.142,,,,
"West Long Lake",1992,199,1992-07-17,0,1,,,,431.75,295.57,,
"West Long Lake",1992,203,1992-07-21,0,1,,,0.1,,,,
"West Long Lake",1992,203,1992-07-21,1.6,3,,,0.11,,,,
"West Long Lake",1992,203,1992-07-21,2.8,4,,,0.133,,,,
"West Long Lake",1992,203,1992-07-21,0.75,2,,,0.139,,,,
"West Long Lake",1992,203,1992-07-21,3.7,5,,,0.182,,,,
"West Long Lake",1992,203,1992-07-21,4.9,6,,,2.68,,,,
"West Long Lake",1992,206,1992-07-24,0,1,,,,375.53,294.88,,
"West Long Lake",1992,210,1992-07-28,"Epilimnion",-1,7.07,,,,,0.42,0.06
"West Long Lake",1992,210,1992-07-28,"Metalimnion",-2,7.53,,,,,0.39,0.05
"West Long Lake",1992,210,1992-07-28,0.84,2,,,0.283,,,,
"West Long Lake",1992,210,1992-07-28,1.67,3,,,0.286,,,,
"West Long Lake",1992,210,1992-07-28,2.99,4,,,0.298,,,,
"West Long Lake",1992,210,1992-07-28,0,1,,,0.314,,,,
"West Long Lake",1992,210,1992-07-28,3.94,5,,,0.796,,,,
