lakeid,year4,daynum,sampledate,depth,rep,sta,wtemp,o2,o2sat,cond,deck,light,frlight,chlor,phaeo,flagwtemp,flago2,flago2sat,flagcond,flagdeck,flaglight,flagfrlight,flagchlor,flagphaeo
"LR",1985,259,1985-09-16,4.000,1,2,16.700,8.100,88.400,11,1007,80.000,0.190,3.300,0.300,,,,,,,,,
"LR",1985,259,1985-09-16,5.000,1,1,16.600,7.600,82.700,,1010,66.700,0.120,,,,,,,,,,,
"LR",1985,259,1985-09-16,5.000,1,2,16.600,8.100,88.200,,970,47.900,0.120,,,,,,,,,,,
"LR",1985,259,1985-09-16,6.000,1,1,16.600,7.500,81.600,13,1010,38.000,0.070,3.900,-0.200,,,,,,,,,
"LR",1985,259,1985-09-16,6.000,1,2,16.600,8.000,87.100,11,945,34.100,0.080,3.900,0.300,,,,,,,,,
"LR",1985,259,1985-09-16,6.000,2,2,,,,,,,,4.200,-0.100,,,,,,,,,
"LR",1985,259,1985-09-16,7.000,1,1,16.300,6.400,69.200,,1010,14.600,0.030,,,,,,,,,,,
"LR",1985,259,1985-09-16,8.000,1,1,12.400,0.700,7.000,,845,7.710,0.020,28.600,2.300,,,,,,,,,
"LR",1985,259,1985-09-16,9.000,1,1,9.400,0.100,0.900,33,670,3.180,0.010,152.600,21.600,,,,,,,,,
"LR",1985,281,1985-10-08,0.000,1,1,10.100,9.400,88.600,14,440,300.000,1.000,7.400,-1.000,,"J",,,,,,,
"LR",1985,281,1985-10-08,0.000,1,2,9.500,9.600,89.200,11,660,430.000,1.000,2.800,-0.200,,"J",,,,,,,
"LR",1985,281,1985-10-08,0.000,2,2,,,,,,,,1.700,0.400,,,,,,,,,
"LR",1985,281,1985-10-08,0.000,3,2,,,,,,,,2.000,0.100,,,,,,,,,
"LR",1985,281,1985-10-08,1.000,1,1,10.100,9.400,88.600,,450,149.000,0.490,,,,"J",,,,,,,
"LR",1985,281,1985-10-08,1.000,1,2,9.400,9.600,89.000,,690,195.000,0.430,,,,"J",,,,,,,
"LR",1985,281,1985-10-08,2.000,1,1,10.100,9.400,88.600,,500,93.000,0.270,6.700,0.200,,"J",,,,,,,
"LR",1985,281,1985-10-08,2.000,1,2,9.400,9.600,89.000,,660,120.000,0.280,3.300,0.400,,"J",,,,,,,
"LR",1985,281,1985-10-08,3.000,1,1,10.100,9.400,88.600,,505,50.000,0.150,,,,"J",,,,,,,
"LR",1985,281,1985-10-08,3.000,1,2,9.400,9.500,88.100,,570,74.900,0.200,,,,"J",,,,,,,
"LR",1985,281,1985-10-08,4.000,1,1,10.100,9.400,88.600,13,505,34.900,0.100,7.400,-0.500,,"J",,,,,,,
"LR",1985,281,1985-10-08,4.000,1,2,9.400,9.500,88.100,11,550,45.500,0.130,3.800,-0.300,,"J",,,,,,,
"LR",1985,281,1985-10-08,4.000,2,1,,,,11,,,,,,,,,,,,,,
"LR",1985,281,1985-10-08,5.000,1,1,10.100,9.400,88.600,,540,23.400,0.060,,,,"J",,,,,,,
"LR",1985,281,1985-10-08,5.000,1,2,9.400,9.500,88.100,,570,25.500,0.070,,,,"J",,,,,,,
"LR",1985,281,1985-10-08,6.000,1,1,10.100,9.300,87.600,,520,13.700,0.040,6.300,-0.500,,"J",,,,,,,
"LR",1985,281,1985-10-08,6.000,1,2,9.400,9.500,88.100,11,528,15.200,0.040,3.100,0.100,,"J",,,,,,,
"LR",1985,281,1985-10-08,7.000,1,1,10.100,9.400,88.600,,480,8.530,0.030,,,,"J",,,,,,,
"LR",1985,281,1985-10-08,8.000,1,1,10.100,9.300,87.600,,490,5.210,0.020,6.900,-0.500,,"J",,,,,,,
"LR",1985,281,1985-10-08,9.000,1,1,10.000,9.200,86.500,13,480,3.390,0.010,7.200,-0.100,,"J",,,,,,,
"LR",1985,301,1985-10-28,0.000,1,1,8.300,10.400,93.900,13,1050,650.000,1.000,5.200,1.400,,,,,,,,,
"LR",1985,301,1985-10-28,0.000,1,2,8.100,11.000,98.800,11,975,640.000,1.000,5.400,-0.500,,,,,,,,,
"LR",1985,301,1985-10-28,1.000,1,1,8.300,10.400,93.900,,1030,310.000,0.490,,,,,,,,,,,
"LR",1985,301,1985-10-28,1.000,1,2,7.900,10.900,97.400,,1100,370.000,0.510,,,,,,,,,,,
"LR",1985,301,1985-10-28,2.000,1,1,8.300,10.300,93.000,,1050,150.000,0.230,7.800,0.000,,,,,,,,,
"LR",1985,301,1985-10-28,2.000,1,2,7.800,10.800,96.300,,1120,162.000,0.220,7.400,-0.600,,,,,,,,,
"LR",1985,301,1985-10-28,3.000,1,1,8.300,10.300,93.000,,1040,92.000,0.140,,,,,,,,,,,
"LR",1985,301,1985-10-28,3.000,1,2,7.800,10.800,96.300,,1120,88.900,0.120,,,,,,,,,,,
"LR",1985,301,1985-10-28,4.000,1,1,8.200,10.300,92.800,13,1050,49.900,0.080,9.700,-2.000,,,,,,,,,
"LR",1985,301,1985-10-28,4.000,1,2,7.800,10.800,96.300,11,1120,46.700,0.060,4.800,0.600,,,,,,,,,
"LR",1985,301,1985-10-28,5.000,1,1,8.200,10.200,91.900,,975,28.600,0.050,,,,,,,,,,,
"LR",1985,301,1985-10-28,5.000,1,2,7.800,10.800,96.300,,1120,26.100,0.040,,,,,,,,,,,
"LR",1985,301,1985-10-28,6.000,1,1,8.200,10.200,91.900,,990,16.200,0.030,7.600,-0.200,,,,,,,,,
"LR",1985,301,1985-10-28,6.000,1,2,7.800,10.700,95.400,11,1120,15.300,0.020,7.400,-0.900,,,,,,,,,
"LR",1985,301,1985-10-28,6.000,2,2,,,,11,,,,,,,,,,,,,,
"LR",1985,301,1985-10-28,7.000,1,1,8.200,10.200,91.900,,1010,10.100,0.020,,,,,,,,,,,
"LR",1985,301,1985-10-28,8.000,1,1,8.200,10.200,91.900,,1000,6.500,0.010,8.100,-0.500,,,,,,,,,
"LR",1985,301,1985-10-28,8.000,2,1,,,,,,,,8.700,-1.100,,,,,,,,,
"LR",1985,301,1985-10-28,9.000,1,1,8.100,10.100,90.700,13,1050,4.480,0.010,9.100,-1.000,,,,,,,,,
"LR",1985,310,1985-11-06,0.000,1,1,6.100,10.600,90.600,14,250,117.000,1.000,7.200,-1.400,,"J",,,,,,,
"LR",1985,310,1985-11-06,0.000,1,2,5.400,10.800,90.700,11,294,123.000,1.000,9.900,-2.500,,"J",,,,,,,
"LR",1985,310,1985-11-06,1.000,1,1,6.100,10.600,90.600,,245,58.000,0.510,,,,"J",,,,,,,
"LR",1985,310,1985-11-06,1.000,1,2,5.400,10.800,90.700,,287,37.400,0.310,,,,"J",,,,,,,
"LR",1985,310,1985-11-06,2.000,1,1,6.100,10.600,90.600,,380,48.200,0.270,6.800,-0.400,,"J",,,,,,,
"LR",1985,310,1985-11-06,2.000,1,2,5.400,10.700,89.900,,287,28.700,0.240,8.400,-0.700,,"J",,,,,,,
"LR",1985,310,1985-11-06,3.000,1,1,6.100,10.700,91.500,,529,59.000,0.240,,,,"J",,,,,,,
"LR",1985,310,1985-11-06,3.000,1,2,5.400,10.700,89.900,,275,16.000,0.140,,,,"J",,,,,,,
"LR",1985,310,1985-11-06,4.000,1,1,6.100,10.600,90.600,13,575,38.700,0.140,7.300,-0.600,,"J",,,,,,,
"LR",1985,310,1985-11-06,4.000,1,2,5.400,10.700,89.900,11,255,9.290,0.090,7.100,0.500,,"J",,,,,,,
"LR",1985,310,1985-11-06,5.000,1,1,6.100,10.600,90.600,,620,24.200,0.080,,,,"J",,,,,,,
"LR",1985,310,1985-11-06,5.000,1,2,5.400,10.700,89.900,,242,5.310,0.050,,,,"J",,,,,,,
"LR",1985,310,1985-11-06,6.000,1,1,6.100,10.600,90.600,,602,14.300,0.050,7.300,-1.000,,"J",,,,,,,
"LR",1985,310,1985-11-06,6.000,1,2,5.400,10.700,89.900,11,209,2.800,0.030,11.700,-4.700,,"J",,,,,,,
"LR",1985,310,1985-11-06,6.000,2,2,,,,,,,,7.300,-0.100,,,,,,,,,
"LR",1985,310,1985-11-06,7.000,1,1,6.100,10.600,90.600,,648,10.000,0.030,,,,"J",,,,,,,
"LR",1985,310,1985-11-06,8.000,1,1,6.000,10.600,90.400,,725,5.760,0.020,6.900,-0.800,,"J",,,,,,,
"LR",1985,310,1985-11-06,9.000,1,1,6.000,10.600,90.400,13,749,4.440,0.010,5.800,0.100,,"J",,,,,,,
"LR",1985,310,1985-11-06,9.000,2,1,,,,13,,,,,,,,,,,,,,
"LR",1985,339,1985-12-05,0.000,1,1,0.700,11.900,88.100,15,148,3.720,1.000,10.600,-1.300,,,,,,,,,
"LR",1985,339,1985-12-05,0.000,1,2,0.600,10.300,76.000,12,300,0.540,1.000,3.700,0.700,,,,,,,,,
"LR",1985,339,1985-12-05,1.000,1,1,2.600,11.100,86.600,,148,2.220,0.600,,,,,,,,,,,
"LR",1985,339,1985-12-05,1.000,1,2,3.400,9.600,76.500,,300,0.350,0.650,,,,,,,,,,,
"LR",1985,339,1985-12-05,2.000,1,1,3.300,10.600,84.300,,148,1.350,0.360,1.400,0.300,,,,,,,,,
"LR",1985,339,1985-12-05,2.000,1,2,3.700,9.600,77.100,,300,0.210,0.390,3.000,0.700,,,,,,,,,
"LR",1985,339,1985-12-05,3.000,1,1,3.500,10.200,81.500,,148,0.860,0.230,,,,,,,,,,,
"LR",1985,339,1985-12-05,3.000,1,2,3.700,9.600,77.100,,300,0.150,0.280,,,,,,,,,,,
"LR",1985,339,1985-12-05,4.000,1,1,3.800,9.700,78.100,14,148,0.520,0.140,0.700,0.700,,,,,,,,,
"LR",1985,339,1985-12-05,4.000,1,2,3.700,9.600,77.100,12,300,0.100,0.190,2.400,0.800,,,,,,,,,
"LR",1985,339,1985-12-05,5.000,1,1,3.800,9.200,74.100,,148,0.300,0.080,,,,,,,,,,,
"LR",1985,339,1985-12-05,5.000,1,2,3.800,9.300,74.900,,300,0.050,0.090,,,,,,,,,,,
"LR",1985,339,1985-12-05,6.000,1,1,3.900,9.000,72.700,15,148,0.170,0.050,0.500,0.800,,,,,,,,,
"LR",1985,339,1985-12-05,6.000,1,2,3.900,9.000,72.700,13,300,0.000,0.000,2.600,0.600,,,,,,,,,
"LR",1985,339,1985-12-05,6.000,2,1,,,,14,,,,,,,,,,,,,,
"LR",1985,339,1985-12-05,7.000,1,1,3.900,8.500,68.700,,148,0.080,0.020,,,,,,,,,,,
"LR",1985,339,1985-12-05,8.000,1,1,4.000,8.300,67.200,,148,0.020,0.010,0.500,1.200,,,,,,,,,
"LR",1985,339,1985-12-05,8.000,2,1,,,,,,,,0.700,1.000,,,,,,,,,
"LR",1985,339,1985-12-05,9.000,1,1,4.100,6.000,48.700,15,148,0.000,0.000,1.300,2.600,,,,,,,,,
"LR",1986,23,1986-01-23,0.000,1,1,0.500,11.600,85.400,16,570,0.810,1.000,1.200,0.100,,,,,,,,,
"LR",1986,23,1986-01-23,0.000,1,2,0.400,7.600,55.800,14,935,1.450,1.000,0.900,0.200,,,,,,,,,
"LR",1986,23,1986-01-23,1.000,1,1,2.800,6.200,48.600,,560,0.590,0.740,,,,,,,,,,,
"LR",1986,23,1986-01-23,1.000,1,2,2.600,5.300,41.400,,940,1.090,0.750,,,,,,,,,,,
"LR",1986,23,1986-01-23,2.000,1,1,3.800,5.600,45.100,,560,0.430,0.540,0.100,0.500,,,,,,,,,
"LR",1986,23,1986-01-23,2.000,1,2,3.800,3.800,30.600,,940,0.670,0.460,0.100,0.600,,,,,,,,,
"LR",1986,23,1986-01-23,3.000,1,1,3.900,5.400,43.600,,560,0.310,0.390,,,,,,,,,,,
"LR",1986,23,1986-01-23,3.000,1,2,3.900,3.600,29.100,,940,0.540,0.370,,,,,,,,,,,
"LR",1986,23,1986-01-23,4.000,1,1,4.000,5.100,41.300,15,560,0.200,0.250,0.100,0.700,,,,,,,,,
"LR",1986,23,1986-01-23,4.000,1,2,4.000,3.600,29.200,14,940,0.290,0.200,0.400,0.300,,,,,,,,,
"LR",1986,23,1986-01-23,5.000,1,1,4.100,4.700,38.200,,560,0.140,0.180,,,,,,,,,,,
"LR",1986,23,1986-01-23,5.000,1,2,4.000,3.600,29.200,,940,0.140,0.100,,,,,,,,,,,
"LR",1986,23,1986-01-23,6.000,1,1,4.200,3.900,31.800,15,560,0.110,0.140,0.100,0.900,,,,,,,,,
"LR",1986,23,1986-01-23,6.000,1,2,4.100,2.900,23.500,14,940,0.070,0.050,0.300,0.600,,,,,,,,,
"LR",1986,23,1986-01-23,6.000,2,2,,,,,,,,0.000,0.800,,,,,,,,,
"LR",1986,23,1986-01-23,7.000,1,1,4.200,3.300,26.900,,560,0.070,0.090,,,,,,,,,,,
"LR",1986,23,1986-01-23,8.000,1,1,4.300,2.300,18.800,,560,0.030,0.040,1.100,1.900,,,,,,,,,
"LR",1986,23,1986-01-23,9.000,1,1,4.400,1.900,15.600,16,560,0.010,0.010,0.800,2.100,,,,,,,,,
"LR",1986,65,1986-03-06,0.000,1,1,0.300,7.000,51.200,16,1100,1.210,1.000,0.400,0.100,"J",,,,,,,,
"LR",1986,65,1986-03-06,0.000,1,2,0.000,4.500,32.700,12,1400,1.510,1.000,0.100,0.000,"J",,,,,,,,
"LR",1986,65,1986-03-06,1.000,1,1,0.900,4.800,35.700,,1240,0.750,0.550,,,"J",,,,,,,,
"LR",1986,65,1986-03-06,1.000,1,2,1.200,2.700,20.300,,1400,1.140,0.750,,,"J",,,,,,,,
"LR",1986,65,1986-03-06,2.000,1,1,2.800,3.200,25.100,,1240,0.470,0.340,0.000,0.600,"J",,,,,,,,
"LR",1986,65,1986-03-06,2.000,1,2,2.700,1.700,13.300,,1440,0.750,0.480,0.000,0.300,"J",,,,,,,,
"LR",1986,65,1986-03-06,3.000,1,1,2.900,3.200,25.200,,1150,0.340,0.270,,,"J",,,,,,,,
"LR",1986,65,1986-03-06,3.000,1,2,2.900,1.600,12.600,,1460,0.650,0.410,,,"J",,,,,,,,
"LR",1986,65,1986-03-06,4.000,1,1,2.900,3.100,24.400,16,1200,0.260,0.200,0.000,0.700,"J",,,,,,,,
"LR",1986,65,1986-03-06,4.000,1,2,2.900,1.500,11.800,15,1500,0.550,0.340,0.900,-0.500,"J",,,,,,,,
"LR",1986,65,1986-03-06,4.000,2,2,,,,15,,,,,,,,,,,,,,
"LR",1986,65,1986-03-06,5.000,1,1,3.000,2.800,22.100,,1200,0.190,0.140,,,"J",,,,,,,,
"LR",1986,65,1986-03-06,5.000,1,2,3.200,0.900,7.100,,1540,0.500,0.300,,,"J",,,,,,,,
"LR",1986,65,1986-03-06,6.000,1,1,3.000,2.500,19.700,16,1100,0.120,0.100,0.100,1.300,"J",,,,,,,,
"LR",1986,65,1986-03-06,6.000,1,2,3.400,0.300,2.400,17,1550,0.240,0.140,0.400,0.600,"J",,,,,,,,
"LR",1986,65,1986-03-06,7.000,1,1,3.100,1.900,15.000,,1100,0.050,0.040,,,"J",,,,,,,,
"LR",1986,65,1986-03-06,8.000,1,1,3.200,1.100,8.700,,1075,0.030,0.030,0.100,1.900,"J",,,,,,,,
"LR",1986,65,1986-03-06,9.000,1,1,3.200,1.200,9.500,16,1100,0.000,0.000,1.700,2.100,"J",,,,,,,,
"LR",1986,65,1986-03-06,9.000,2,1,,,,,,,,3.500,2.200,,,,,,,,,
"LR",1986,86,1986-03-27,0.000,1,1,1.000,7.500,56.000,15,1210,44.000,1.000,2.500,0.000,"J",,,,,,,,
"LR",1986,86,1986-03-27,0.000,1,2,0.600,7.700,56.800,14,1450,190.000,1.000,8.100,-0.800,"J",,,,,,,,
"LR",1986,86,1986-03-27,1.000,1,1,1.800,4.400,33.600,,1405,37.100,0.730,,,"J",,,,,,,,
"LR",1986,86,1986-03-27,1.000,1,2,1.600,3.200,24.300,,1300,119.000,0.700,,,"J",,,,,,,,
"LR",1986,86,1986-03-27,2.000,1,1,3.900,2.200,17.800,,1405,27.000,0.530,0.300,0.400,"J",,,,,,,,
"LR",1986,86,1986-03-27,2.000,1,2,3.800,1.000,8.100,,1400,51.000,0.280,0.400,0.100,"J",,,,,,,,
"LR",1986,86,1986-03-27,3.000,1,1,4.200,2.000,16.300,,1420,16.500,0.320,,,"J",,,,,,,,
"LR",1986,86,1986-03-27,3.000,1,2,3.900,0.900,7.300,,1510,26.500,0.130,,,"J",,,,,,,,
"LR",1986,86,1986-03-27,4.000,1,1,4.200,1.700,13.800,16,1440,9.050,0.170,0.000,0.600,"J",,,,,,,,
"LR",1986,86,1986-03-27,4.000,1,2,4.100,0.700,5.700,16,1450,14.000,0.070,0.400,0.200,"J",,,,,,,,
"LR",1986,86,1986-03-27,5.000,1,1,4.200,1.400,11.400,,1440,5.700,0.110,,,"J",,,,,,,,
"LR",1986,86,1986-03-27,5.000,1,2,4.100,0.600,4.900,,1550,6.400,0.030,,,"J",,,,,,,,
"LR",1986,86,1986-03-27,6.000,1,1,4.200,1.300,10.600,16,1440,3.990,0.080,0.300,0.500,"J",,,,,,,,
"LR",1986,86,1986-03-27,6.000,1,2,4.400,0.300,2.500,19,1500,3.400,0.020,1.100,0.000,"J",,,,,,,,
"LR",1986,86,1986-03-27,6.000,2,1,,,,16,,,,,,,,,,,,,,
"LR",1986,86,1986-03-27,7.000,1,1,4.300,1.300,10.600,,1440,2.410,0.050,,,"J",,,,,,,,
"LR",1986,86,1986-03-27,8.000,1,1,4.300,1.200,9.800,,1440,1.600,0.030,0.800,1.000,"J",,,,,,,,
"LR",1986,86,1986-03-27,9.000,1,1,4.500,0.400,3.300,17,1440,0.950,0.020,2.100,1.400,,,,,,,,,
"LR",1986,86,1986-03-27,9.000,2,1,,,,,,,,2.000,2.300,,,,,,,,,
"LR",1986,107,1986-04-17,0.000,1,1,7.000,9.100,79.600,15,1550,1150.000,1.000,4.000,-0.800,,,,,,,,,
"LR",1986,107,1986-04-17,0.000,1,2,7.100,9.600,84.200,13,1500,1140.000,1.000,2.300,-0.200,,,,,,,,,
"LR",1986,107,1986-04-17,0.000,2,2,,,,13,,,,,,,,,,,,,,
"LR",1986,107,1986-04-17,1.000,1,1,6.600,9.100,78.800,,1550,575.000,0.500,,,,,,,,,,,
"LR",1986,107,1986-04-17,1.000,1,2,6.800,9.400,81.800,,1500,650.000,0.570,,,,,,,,,,,
"LR",1986,107,1986-04-17,2.000,1,1,6.500,9.000,77.700,,1550,330.000,0.290,4.000,0.000,,,,,,,,,
"LR",1986,107,1986-04-17,2.000,1,2,6.500,9.400,81.200,,1500,350.000,0.310,2.900,-0.900,,,,,,,,,
"LR",1986,107,1986-04-17,3.000,1,1,6.300,9.100,78.200,,1550,200.000,0.170,,,,,,,,,,,
"LR",1986,107,1986-04-17,3.000,1,2,6.300,9.200,79.100,,1520,205.000,0.180,,,,,,,,,,,
"LR",1986,107,1986-04-17,4.000,1,1,5.900,9.000,76.600,14,1550,100.000,0.090,5.400,-0.300,,,,,,,,,
"LR",1986,107,1986-04-17,4.000,1,2,5.800,9.000,76.400,13,1540,115.000,0.100,2.800,0.500,,,,,,,,,
"LR",1986,107,1986-04-17,4.000,2,2,,,,,,,,2.900,0.300,,,,,,,,,
"LR",1986,107,1986-04-17,5.000,1,1,5.800,8.800,74.700,,1550,69.800,0.060,,,,,,,,,,,
"LR",1986,107,1986-04-17,5.000,1,2,5.600,8.900,75.100,,1550,61.000,0.050,,,,,,,,,,,
"LR",1986,107,1986-04-17,6.000,1,1,5.700,8.500,71.900,,1600,49.600,0.040,5.800,0.000,,,,,,,,,
"LR",1986,107,1986-04-17,6.000,1,2,5.600,8.800,74.300,13,1550,38.800,0.030,4.100,-0.900,,,,,,,,,
"LR",1986,107,1986-04-17,7.000,1,1,5.600,8.300,70.100,,1600,28.400,0.020,,,,,,,,,,,
"LR",1986,107,1986-04-17,8.000,1,1,5.500,8.200,69.000,,1600,18.500,0.020,6.100,-0.100,,,,,,,,,
"LR",1986,107,1986-04-17,9.000,1,1,5.400,8.100,68.000,15,1610,13.000,0.010,6.000,-0.700,,,,,,,,,
"LR",1986,120,1986-04-30,0.000,1,1,14.100,10.100,104.200,14,320,124.000,1.000,2.100,0.200,"J",,,,,,,,
"LR",1986,120,1986-04-30,0.000,1,2,13.700,10.400,106.400,11,460,210.000,1.000,2.100,0.500,"J",,,,,,,,
"LR",1986,120,1986-04-30,1.000,1,1,13.900,10.100,103.700,,300,84.200,0.720,,,"J",,,,,,,,
"LR",1986,120,1986-04-30,1.000,1,2,13.600,10.500,107.100,,510,89.000,0.380,,,"J",,,,,,,,
"LR",1986,120,1986-04-30,2.000,1,1,12.700,11.000,110.000,,283,65.800,0.600,3.600,0.900,"J",,,,,,,,
"LR",1986,120,1986-04-30,2.000,1,2,13.400,10.700,108.700,,520,78.000,0.330,3.200,0.900,"J",,,,,,,,
"LR",1986,120,1986-04-30,2.000,2,2,,,,,,,,3.500,0.400,,,,,,,,,
"LR",1986,120,1986-04-30,3.000,1,1,10.200,11.900,112.400,,271,44.300,0.420,,,"J",,,,,,,,
"LR",1986,120,1986-04-30,3.000,1,2,11.500,11.300,110.000,,512,56.100,0.240,,,"J",,,,,,,,
"LR",1986,120,1986-04-30,4.000,1,1,9.000,12.200,112.000,13,263,29.300,0.290,5.600,0.500,"J",,,,,,,,
"LR",1986,120,1986-04-30,4.000,1,2,9.500,11.700,108.700,11,509,31.800,0.140,5.000,1.200,"J",,,,,,,,
"LR",1986,120,1986-04-30,5.000,1,1,8.400,12.200,110.400,,260,19.000,0.190,,,"J",,,,,,,,
"LR",1986,120,1986-04-30,5.000,1,2,8.200,11.500,103.600,,520,23.900,0.100,,,"J",,,,,,,,
"LR",1986,120,1986-04-30,6.000,1,1,7.600,11.700,103.800,13,260,12.900,0.130,8.500,2.000,"J",,,,,,,,
"LR",1986,120,1986-04-30,6.000,1,2,7.900,11.100,99.200,12,550,17.000,0.070,8.700,3.100,"J",,,,,,,,
"LR",1986,120,1986-04-30,7.000,1,1,6.700,9.900,85.900,,259,8.000,0.080,,,"J",,,,,,,,
"LR",1986,120,1986-04-30,8.000,1,1,6.200,7.300,62.600,,271,5.220,0.050,9.800,3.400,"J",,,,,,,,
"LR",1986,120,1986-04-30,9.000,1,1,5.900,6.200,52.700,15,285,3.510,0.030,11.100,3.700,"J",,,,,,,,
"LR",1986,120,1986-04-30,9.000,2,1,,,,15,,,,,,,,,,,,,,
"LR",1986,133,1986-05-13,0.000,1,1,15.800,9.800,104.900,12,500,322.000,1.000,2.100,0.200,,"J",,,,,,,
"LR",1986,133,1986-05-13,0.000,1,2,16.100,9.100,98.000,14,100,49.000,1.000,2.000,0.500,,"J",,,,,,,
"LR",1986,133,1986-05-13,1.000,1,1,15.700,9.800,104.700,,520,178.000,0.530,,,,"J",,,,,,,
"LR",1986,133,1986-05-13,1.000,1,2,16.000,9.100,97.800,,105,21.000,0.410,,,,"J",,,,,,,
"LR",1986,133,1986-05-13,2.000,1,1,15.500,9.900,105.300,,530,125.000,0.370,2.500,0.300,,"J",,,,,,,
"LR",1986,133,1986-05-13,2.000,1,2,15.500,9.600,102.100,,105,16.600,0.320,3.700,0.900,,"J",,,,,,,
"LR",1986,133,1986-05-13,3.000,1,1,15.000,10.300,108.400,,570,91.900,0.250,,,,"J",,,,,,,
"LR",1986,133,1986-05-13,3.000,1,2,15.000,9.600,101.000,,110,13.500,0.250,,,,"J",,,,,,,
"LR",1986,133,1986-05-13,4.000,1,1,14.200,10.300,106.500,14,590,71.100,0.190,3.800,0.200,,"J",,,,,,,
"LR",1986,133,1986-05-13,4.000,1,2,13.700,10.100,103.300,11,110,8.720,0.160,8.600,1.800,,"J",,,,,,,
"LR",1986,133,1986-05-13,4.000,2,2,,,,11,,,,6.800,2.700,,,,,,,,,
"LR",1986,133,1986-05-13,5.000,1,1,11.200,12.100,117.000,,630,61.700,0.150,,,,"J",,,,,,,
"LR",1986,133,1986-05-13,5.000,1,2,11.000,10.900,104.900,,110,5.410,0.100,,,,"J",,,,,,,
"LR",1986,133,1986-05-13,6.000,1,1,9.200,12.700,117.200,13,670,38.800,0.090,11.300,1.400,,"J",,,,,,,
"LR",1986,133,1986-05-13,6.000,1,2,9.400,10.000,92.700,13,110,2.580,0.050,42.400,7.500,,"J",,,,,,,
"LR",1986,133,1986-05-13,7.000,1,1,8.000,12.500,112.000,,710,25.500,0.060,,,,"J",,,,,,,
"LR",1986,133,1986-05-13,8.000,1,1,6.900,5.800,50.600,,770,13.400,0.030,24.900,5.700,,"J",,,,,,,
"LR",1986,133,1986-05-13,9.000,1,1,6.700,3.100,26.900,15,790,6.800,0.010,17.900,7.800,,"J",,,,,,,
"LR",1986,147,1986-05-27,0.000,1,1,18.600,8.500,96.400,14,1995,1500.000,1.000,0.900,0.000,,,,,,,,,
"LR",1986,147,1986-05-27,0.000,1,2,20.100,9.400,109.900,11,1700,1375.000,1.000,1.300,0.400,,,,,,,,,
"LR",1986,147,1986-05-27,1.000,1,1,18.400,9.000,101.700,,1900,950.000,0.670,,,,,,,,,,,
"LR",1986,147,1986-05-27,1.000,1,2,19.200,9.600,110.200,,1760,830.000,0.580,,,,,,,,,,,
"LR",1986,147,1986-05-27,2.000,1,1,18.000,9.000,100.900,,1900,675.000,0.470,0.900,0.300,,,,,,,,,
"LR",1986,147,1986-05-27,2.000,1,2,18.400,9.800,110.700,,1800,540.000,0.370,1.800,-0.200,,,,,,,,,
"LR",1986,147,1986-05-27,3.000,1,1,16.900,9.100,99.700,,1900,520.000,0.360,,,,,,,,,,,
"LR",1986,147,1986-05-27,3.000,1,2,17.800,9.900,110.500,,1840,338.000,0.230,,,,,,,,,,,
"LR",1986,147,1986-05-27,4.000,1,1,15.900,10.300,110.500,14,1900,375.000,0.260,1.300,0.000,,,,,,,,,
"LR",1986,147,1986-05-27,4.000,1,2,16.400,10.500,113.800,11,1840,215.000,0.140,3.800,0.400,,,,,,,,,
"LR",1986,147,1986-05-27,5.000,1,1,13.300,11.600,117.600,,1900,260.000,0.180,,,,,,,,,,,
"LR",1986,147,1986-05-27,5.000,1,2,14.100,12.500,129.000,,1840,129.000,0.090,,,,,,,,,,,
"LR",1986,147,1986-05-27,6.000,1,1,10.700,12.100,115.600,13,1860,175.000,0.130,3.900,0.500,,,,,,,,,
"LR",1986,147,1986-05-27,6.000,1,2,11.000,5.300,51.000,14,1820,76.000,0.050,40.700,5.500,,,,,,,,,
"LR",1986,147,1986-05-27,7.000,1,1,9.600,11.900,110.800,,1860,123.000,0.090,,,,,,,,,,,
"LR",1986,147,1986-05-27,8.000,1,1,8.100,6.200,55.700,,1900,72.800,0.050,20.500,6.700,,,,,,,,,
"LR",1986,147,1986-05-27,9.000,1,1,7.600,2.000,17.700,15,1900,28.700,0.020,37.200,8.400,,,,,,,,,
"LR",1986,161,1986-06-10,0.000,1,1,19.900,7.800,90.800,14,575,312.000,1.000,1.000,0.300,,,,,,,,,
"LR",1986,161,1986-06-10,0.000,1,2,20.300,9.200,108.000,11,348,207.000,1.000,2.000,0.400,,,,,,,,,
"LR",1986,161,1986-06-10,1.000,1,1,20.000,7.800,91.000,,575,135.000,0.430,,,,,,,,,,,
"LR",1986,161,1986-06-10,1.000,1,2,20.200,9.200,107.800,,360,76.500,0.360,,,,,,,,,,,
"LR",1986,161,1986-06-10,2.000,1,1,19.900,7.800,90.800,,579,122.000,0.390,0.800,0.300,,,,,,,,,
"LR",1986,161,1986-06-10,2.000,1,2,20.000,9.000,105.000,,362,60.000,0.280,2.100,0.400,,,,,,,,,
"LR",1986,161,1986-06-10,3.000,1,1,19.800,7.800,90.700,,579,99.000,0.320,,,,,,,,,,,
"LR",1986,161,1986-06-10,3.000,1,2,19.900,9.100,106.000,,369,45.500,0.210,,,,,,,,,,,
"LR",1986,161,1986-06-10,4.000,1,1,19.500,7.400,85.500,14,564,77.200,0.250,1.000,0.300,,,,,,,,,
