"new_name","year4","n_obs","avg_conc","sd_conc","cv_conc"
"Tropocyclops prasinus",1987,19,3.59631578947368,4.88024385834961,1.35701204900692
"Tropocyclops prasinus",1988,19,5.52894736842105,7.35812392660645,1.33083631228484
"Tropocyclops prasinus",1989,16,6.2125,9.22245845748302,1.48450035532926
"Tropocyclops prasinus",1990,17,6.94117647058824,9.99385178644409,1.43979220652161
"Tropocyclops prasinus",1991,16,3.5375,2.91667504760701,0.824501780242263
"Tropocyclops prasinus",1992,15,4.726,4.10648059256864,0.868912524876986
"Tropocyclops prasinus",1993,12,4.065,5.22715027524559,1.28589182662868
"Tropocyclops prasinus",1994,15,3.11866666666667,4.44068988634274,1.42390654756608
"Tropocyclops prasinus",1995,12,10.0816666666667,8.58219174520793,0.851267159385809
"Tropocyclops prasinus",1996,15,2.444,1.26387047256773,0.517131944585813
"Tropocyclops prasinus",1997,11,2.92727272727273,1.48060184323194,0.505795660731408
"Tropocyclops prasinus",1998,16,15.94375,27.6463612735323,1.73399365102515
"Tropocyclops prasinus",1999,16,16.81875,16.9006200576586,1.0048677849221
"Tropocyclops prasinus",2000,11,6.50909090909091,6.12641078372232,0.94120836062773
"Tropocyclops prasinus",2005,2,0.6,0,0
